track,safety_car,position,tyre,tyre_degradation,gap1,gap2,gap3,last_lap_time,action,reward,next_track,next_safety_car,next_position,next_tyre,next_tyre_degradation,next_gap1,next_gap2,next_gap3,next_last_lap_time,done
0.0,0.0,2.0,1.0,0.5,0.8440942946879157,0.3364014671698411,0.32983660611135923,1.3269647517833776,2,1,0.0,0.0,2.0,1.0,0.5,0.8440942946879157,0.3364014671698411,0.32983660611135923,1.3269647517833776,0
0.0,0.0,2.0,1.0,0.5,0.8440942946879157,0.3364014671698411,0.32983660611135923,1.3269647517833776,0,1,0.0,0.0,2.0,1.0,0.5,0.8440942946879157,0.3364014671698411,0.32983660611135923,1.3269647517833776,0
0.0,0.0,2.0,1.0,0.5,0.8440942946879157,0.3364014671698411,0.32983660611135923,1.3269647517833776,0,1,0.0,0.0,2.0,1.0,0.5,0.8440942946879157,0.3364014671698411,0.32983660611135923,1.3269647517833776,1
0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,3,0,0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,2,0,0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,3,0,0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0,0,0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,3,0,0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0,0,0.0,0.0,15.0,2.0,1.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,1,0,0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,1,0,0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,2,0,0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,1,0,0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0,0,0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0,0,0.0,0.0,15.0,0.0,0.0,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,2,0,0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,2,0,0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0
0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,0,0,0.0,0.0,15.0,1.0,0.5,0.9131434888793943,0.9389773581786242,0.6025185271031109,1.8386034636438189,1
0.0,0.0,17.0,2.0,1.0,0.930113995816193,0.7309554443787719,0.6707575937398047,1.179825117544862,3,0,0.0,0.0,17.0,2.0,1.0,0.930113995816193,0.7309554443787719,0.6707575937398047,1.179825117544862,0
0.0,0.0,17.0,2.0,1.0,0.930113995816193,0.7309554443787719,0.6707575937398047,1.179825117544862,3,0,0.0,0.0,17.0,2.0,1.0,0.930113995816193,0.7309554443787719,0.6707575937398047,1.179825117544862,0
0.0,0.0,17.0,2.0,1.0,0.930113995816193,0.7309554443787719,0.6707575937398047,1.179825117544862,3,0,0.0,0.0,17.0,2.0,1.0,0.930113995816193,0.7309554443787719,0.6707575937398047,1.179825117544862,1
0.0,0.0,11.0,2.0,0.7580361054637789,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0,0,0.0,0.0,11.0,2.0,0.7580361054637789,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,2.0,0.7580361054637789,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0,0,0.0,0.0,11.0,2.0,0.7580361054637789,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,1,0,0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,3,0,0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,1,0,0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,3,0,0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,3,0,0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,1,0,0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,2,0,0.0,0.0,11.0,1.0,0.5,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,3,0,0.0,0.0,11.0,2.0,1.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,0
0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,1,0,0.0,0.0,11.0,0.0,0.0,0.2522526940132427,0.43826071744185957,0.38520198182706067,1.2720475490140961,1
0.0,0.0,17.0,0.0,0.0,0.9344171072397189,0.4605993936213827,0.8512096926638548,1.4696261106326816,1,0,0.0,0.0,17.0,0.0,0.0,0.9344171072397189,0.4605993936213827,0.8512096926638548,1.4696261106326816,0
0.0,0.0,17.0,0.0,0.0,0.9344171072397189,0.4605993936213827,0.8512096926638548,1.4696261106326816,1,0,0.0,0.0,17.0,0.0,0.0,0.9344171072397189,0.4605993936213827,0.8512096926638548,1.4696261106326816,0
0.0,0.0,17.0,0.0,0.0,0.9344171072397189,0.4605993936213827,0.8512096926638548,1.4696261106326816,1,0,0.0,0.0,17.0,0.0,0.0,0.9344171072397189,0.4605993936213827,0.8512096926638548,1.4696261106326816,1
0.0,0.0,13.0,1.0,0.9963046441645254,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0,0,0.0,0.0,13.0,1.0,0.9963046441645254,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,2,0,0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,2,0,0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,2,0,0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,2,0,0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0,0,0.0,0.0,13.0,1.0,0.5,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,2.0,1.0,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,3,0,0.0,0.0,13.0,2.0,1.0,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,2.0,1.0,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0,0,0.0,0.0,13.0,2.0,1.0,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,0
0.0,0.0,13.0,2.0,1.0,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,3,0,0.0,0.0,13.0,2.0,1.0,0.8490653568869828,0.703171755299709,0.7252837659667085,1.4469117092700046,1
0.0,0.0,16.0,2.0,1.0,0.5760816563199876,0.20073712335977756,0.7635987074657667,1.4318501766269114,3,0,0.0,0.0,16.0,2.0,1.0,0.5760816563199876,0.20073712335977756,0.7635987074657667,1.4318501766269114,0
0.0,0.0,16.0,2.0,1.0,0.5760816563199876,0.20073712335977756,0.7635987074657667,1.4318501766269114,3,0,0.0,0.0,16.0,2.0,1.0,0.5760816563199876,0.20073712335977756,0.7635987074657667,1.4318501766269114,1
0.0,0.0,1.0,1.0,0.5,0.39871166282255854,0.8976471488272216,0.19899420610206076,1.3374348811498562,2,1,0.0,0.0,1.0,1.0,0.5,0.39871166282255854,0.8976471488272216,0.19899420610206076,1.3374348811498562,1
0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,3,1,0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,1,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,1,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,1,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,3,1,0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,1,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,3,1,0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,1,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,1,1,0.0,0.0,5.0,0.0,0.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,2,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,1.0,0.5,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,3,1,0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,3,1,0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0
0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,0,1,0.0,0.0,5.0,2.0,1.0,0.8582480375863671,0.28935214083855987,0.8763000961407611,1.347283291119286,1
0.0,0.0,10.0,2.0,0.4724517586290249,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0,0,0.0,0.0,10.0,2.0,0.4724517586290249,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,2,0,0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,0.0,0.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,1,0,0.0,0.0,10.0,0.0,0.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,2,0,0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0,0,0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,2.0,1.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,3,0,0.0,0.0,10.0,2.0,1.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,2,0,0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0,0,0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,2,0,0.0,0.0,10.0,1.0,0.5,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,0.0,0.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,1,0,0.0,0.0,10.0,0.0,0.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,0.0,0.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,1,0,0.0,0.0,10.0,0.0,0.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,2.0,1.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,3,0,0.0,0.0,10.0,2.0,1.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,0
0.0,0.0,10.0,2.0,1.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,3,0,0.0,0.0,10.0,2.0,1.0,0.26070440913836934,0.8287247006539096,0.3706608415608078,1.217893115889276,1
0.0,0.0,8.0,0.0,0.19683952858185783,0.3162848056437686,0.44861211588635286,0.6141816452102551,1.6241739379420732,0,1,0.0,0.0,8.0,0.0,0.19683952858185783,0.3162848056437686,0.44861211588635286,0.6141816452102551,1.6241739379420732,0
0.0,0.0,8.0,0.0,0.0,0.3162848056437686,0.44861211588635286,0.6141816452102551,1.6241739379420732,1,1,0.0,0.0,8.0,0.0,0.0,0.3162848056437686,0.44861211588635286,0.6141816452102551,1.6241739379420732,1
0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,1,0,0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0
0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0,0,0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0
0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0,0,0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0
0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0,0,0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0
0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0,0,0.0,0.0,12.0,0.0,0.0,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0
0.0,0.0,12.0,1.0,0.5,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,2,0,0.0,0.0,12.0,1.0,0.5,0.2518870310395662,0.9220613538881599,0.9499927381809788,1.1706209554436506,0
